"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCND1",-1.00112596112885,6.00493464600785,-8.54599342466166,2.69772030705535e-06,4.73903985623064e-05,4.47470460003045
"CDKN2A",-1.27949454094822,4.33021405545301,-8.05517131318555,4.84690351036784e-06,7.61028190554879e-05,3.85108321272158
"ETV3",-1.2072847046308,4.3330636729987,-7.91752298864623,5.73932627244321e-06,8.53920305147369e-05,3.67126809844027
"FIGNL1",-1.93630000657769,5.78297690635101,-7.56027687642501,8.98861349381749e-06,0.000121354294472687,3.19412104091811
"ETS1",1.10353747169184,7.13934414801633,7.15838615835318,1.51587436001668e-05,0.000183900176633135,2.63867507206386
"THEMIS2",1.08829494983751,5.59188577434148,6.98730145777573,1.90496438643844e-05,0.000221268940270926,2.39602580898862
"TOMM20",1.25063918847118,6.93395467839343,6.91073834576284,2.11255284483009e-05,0.000238359102380908,2.28621280811794
"MED8",-1.66348547566601,6.59071568797548,-6.77006595116184,2.55968869276691e-05,0.000278621329027098,2.08245438912542
"H1-4",1.4267862973904,6.89202863468399,6.23532701238923,5.4374529826505e-05,0.000505761517927531,1.28387681677391
"LDB1",1.37436558065423,4.42416227500169,6.16624790586578,6.01005933666608e-05,0.00054824410170076,1.17789541026482
"DPY30",2.12803623940864,5.94225791477041,6.16363208663269,6.0329662267834e-05,0.000548922580916433,1.17386941022036
"CEACAM1",1.02066059516538,6.80120390585268,6.14974154229277,6.15617385897912e-05,0.000556565170409871,1.15247484594568
"PPHLN1",-1.17957029143275,8.09008618388007,-6.14469196009708,6.2016245992534e-05,0.000559960938688313,1.14469081648909
"ZFYVE27",-1.73553610056913,6.07159598470506,-6.04783015595195,7.14625824404538e-05,0.000623058903660812,0.994700984140385
"TNFRSF12A",-1.00897791714856,4.29871005726452,-5.82611525231358,9.93432586517375e-05,0.00080575897903015,0.646531986237184
"EFCAB6",-2.06728577201667,5.8926828741243,-5.80364233578883,0.000102755418553123,0.000829965858901173,0.610864781702347
"INTS6",-1.69330839196366,6.94715788346547,-5.63268892955252,0.000133161761123405,0.0010254514304899,0.337270861836947
"MAGED4",-1.62248601950231,5.16990338291564,-5.56872334080025,0.000146879348617968,0.00110893908206566,0.233870323377397
"FTL",1.07913703522156,7.18493746440309,5.44743926000033,0.000177168817397815,0.00129277338464154,0.0362807281960853
"TIMM9",1.38587576338838,7.11102651926581,5.09209393065118,0.000310569406630866,0.00200738713921608,-0.554047209695711
"DBI",1.36041915107363,8.20388593617132,4.98475193525941,0.000369248093893238,0.00229671667165672,-0.735652361756965
"TPRN",-1.29634794638156,5.85727874444173,-4.86863311634328,0.000446078798617822,0.00266707770327774,-0.933769897604984
"MINDY1",-1.1831125777597,-Inf,-4.92647898893421,0.000531998744601126,0.0030571620165459,-0.937072612131709
"TMEM38A",-1.28773881756816,6.06801283022535,-4.41686431456298,0.000947157283654945,0.00473712138273372,-1.72011377794204
"PSAP",-1.08502422771816,7.81381649585076,-4.11004451980184,0.00160354860366755,0.00710386044958091,-2.26677502680014
"ATP5PF",1.24688303812309,5.96506662313026,4.00305372083051,0.0019318406321147,0.00825640841394906,-2.45941759756231
"TIPIN",-1.04056402913354,2.47691106491945,-3.93625807172686,0.00217147341128391,0.00906526282345996,-2.580143271259
"UBALD1",1.07782980771185,4.68120126351919,3.71899288086221,0.003186676178813,0.0121353756269984,-2.97487695584797
"MRFAP1",-1.28457593901635,-Inf,-3.35817859099947,0.006876143881437,0.0221818150575265,-3.60312070546954
"MYCBP",1.15935973474532,8.09126985508674,3.19680375120707,0.00814205356778799,0.0252884700965389,-3.93028999230452
"ACAP1",1.26855033084938,5.52890042361619,3.11511186074898,0.0094422722585405,0.0284551194135295,-4.0796225385599
"NA",NA,NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA,NA
"NA.3",NA,NA,NA,NA,NA,NA
"NA.4",NA,NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA,NA
"NA.6",NA,NA,NA,NA,NA,NA
"NA.7",NA,NA,NA,NA,NA,NA
"NA.8",NA,NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA,NA
"NA.11",NA,NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA,NA
"NA.19",NA,NA,NA,NA,NA,NA
"NA.20",NA,NA,NA,NA,NA,NA
"NA.21",NA,NA,NA,NA,NA,NA
"NA.22",NA,NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA,NA
"NA.24",NA,NA,NA,NA,NA,NA
"NA.25",NA,NA,NA,NA,NA,NA
"NA.26",NA,NA,NA,NA,NA,NA
"NA.27",NA,NA,NA,NA,NA,NA
"NA.28",NA,NA,NA,NA,NA,NA
"NA.29",NA,NA,NA,NA,NA,NA
"NA.30",NA,NA,NA,NA,NA,NA
"NA.31",NA,NA,NA,NA,NA,NA
"NA.32",NA,NA,NA,NA,NA,NA
"NA.33",NA,NA,NA,NA,NA,NA
"NA.34",NA,NA,NA,NA,NA,NA
"NA.35",NA,NA,NA,NA,NA,NA
"NA.36",NA,NA,NA,NA,NA,NA
"NA.37",NA,NA,NA,NA,NA,NA
"NA.38",NA,NA,NA,NA,NA,NA
"NA.39",NA,NA,NA,NA,NA,NA
"NA.40",NA,NA,NA,NA,NA,NA
"NA.41",NA,NA,NA,NA,NA,NA
"NA.42",NA,NA,NA,NA,NA,NA
"NA.43",NA,NA,NA,NA,NA,NA
"NA.44",NA,NA,NA,NA,NA,NA
"NA.45",NA,NA,NA,NA,NA,NA
"NA.46",NA,NA,NA,NA,NA,NA
"NA.47",NA,NA,NA,NA,NA,NA
"NA.48",NA,NA,NA,NA,NA,NA
"NA.49",NA,NA,NA,NA,NA,NA
"NA.50",NA,NA,NA,NA,NA,NA
"NA.51",NA,NA,NA,NA,NA,NA
"NA.52",NA,NA,NA,NA,NA,NA
"NA.53",NA,NA,NA,NA,NA,NA
"NA.54",NA,NA,NA,NA,NA,NA
"NA.55",NA,NA,NA,NA,NA,NA
"NA.56",NA,NA,NA,NA,NA,NA
"NA.57",NA,NA,NA,NA,NA,NA
"NA.58",NA,NA,NA,NA,NA,NA
"NA.59",NA,NA,NA,NA,NA,NA
"NA.60",NA,NA,NA,NA,NA,NA
"NA.61",NA,NA,NA,NA,NA,NA
"NA.62",NA,NA,NA,NA,NA,NA
"NA.63",NA,NA,NA,NA,NA,NA
"NA.64",NA,NA,NA,NA,NA,NA
"NA.65",NA,NA,NA,NA,NA,NA
"NA.66",NA,NA,NA,NA,NA,NA
"NA.67",NA,NA,NA,NA,NA,NA
"NA.68",NA,NA,NA,NA,NA,NA
"NA.69",NA,NA,NA,NA,NA,NA
"NA.70",NA,NA,NA,NA,NA,NA
"NA.71",NA,NA,NA,NA,NA,NA
"NA.72",NA,NA,NA,NA,NA,NA
"NA.73",NA,NA,NA,NA,NA,NA
"NA.74",NA,NA,NA,NA,NA,NA
"NA.75",NA,NA,NA,NA,NA,NA
"NA.76",NA,NA,NA,NA,NA,NA
"NA.77",NA,NA,NA,NA,NA,NA
"NA.78",NA,NA,NA,NA,NA,NA
"NA.79",NA,NA,NA,NA,NA,NA
"NA.80",NA,NA,NA,NA,NA,NA
"NA.81",NA,NA,NA,NA,NA,NA
"NA.82",NA,NA,NA,NA,NA,NA
"NA.83",NA,NA,NA,NA,NA,NA
"NA.84",NA,NA,NA,NA,NA,NA
"NA.85",NA,NA,NA,NA,NA,NA
"NA.86",NA,NA,NA,NA,NA,NA
"NA.87",NA,NA,NA,NA,NA,NA
"NA.88",NA,NA,NA,NA,NA,NA
"NA.89",NA,NA,NA,NA,NA,NA
"NA.90",NA,NA,NA,NA,NA,NA
"NA.91",NA,NA,NA,NA,NA,NA
"NA.92",NA,NA,NA,NA,NA,NA
"NA.93",NA,NA,NA,NA,NA,NA
"NA.94",NA,NA,NA,NA,NA,NA
"NA.95",NA,NA,NA,NA,NA,NA
"NA.96",NA,NA,NA,NA,NA,NA
"NA.97",NA,NA,NA,NA,NA,NA
"NA.98",NA,NA,NA,NA,NA,NA
"NA.99",NA,NA,NA,NA,NA,NA
"NA.100",NA,NA,NA,NA,NA,NA
"NA.101",NA,NA,NA,NA,NA,NA
"NA.102",NA,NA,NA,NA,NA,NA
"NA.103",NA,NA,NA,NA,NA,NA
"NA.104",NA,NA,NA,NA,NA,NA
"NA.105",NA,NA,NA,NA,NA,NA
"NA.106",NA,NA,NA,NA,NA,NA
"NA.107",NA,NA,NA,NA,NA,NA
"NA.108",NA,NA,NA,NA,NA,NA
"NA.109",NA,NA,NA,NA,NA,NA
"NA.110",NA,NA,NA,NA,NA,NA
"NA.111",NA,NA,NA,NA,NA,NA
"NA.112",NA,NA,NA,NA,NA,NA
"NA.113",NA,NA,NA,NA,NA,NA
"NA.114",NA,NA,NA,NA,NA,NA
"NA.115",NA,NA,NA,NA,NA,NA
"NA.116",NA,NA,NA,NA,NA,NA
"NA.117",NA,NA,NA,NA,NA,NA
"NA.118",NA,NA,NA,NA,NA,NA
"NA.119",NA,NA,NA,NA,NA,NA
"NA.120",NA,NA,NA,NA,NA,NA
"NA.121",NA,NA,NA,NA,NA,NA
"NA.122",NA,NA,NA,NA,NA,NA
"NA.123",NA,NA,NA,NA,NA,NA
"NA.124",NA,NA,NA,NA,NA,NA
"NA.125",NA,NA,NA,NA,NA,NA
"NA.126",NA,NA,NA,NA,NA,NA
"NA.127",NA,NA,NA,NA,NA,NA
"NA.128",NA,NA,NA,NA,NA,NA
"NA.129",NA,NA,NA,NA,NA,NA
"NA.130",NA,NA,NA,NA,NA,NA
"NA.131",NA,NA,NA,NA,NA,NA
"NA.132",NA,NA,NA,NA,NA,NA
"NA.133",NA,NA,NA,NA,NA,NA
"NA.134",NA,NA,NA,NA,NA,NA
"NA.135",NA,NA,NA,NA,NA,NA
"NA.136",NA,NA,NA,NA,NA,NA
"NA.137",NA,NA,NA,NA,NA,NA
"NA.138",NA,NA,NA,NA,NA,NA
"NA.139",NA,NA,NA,NA,NA,NA
"NA.140",NA,NA,NA,NA,NA,NA
"NA.141",NA,NA,NA,NA,NA,NA
"NA.142",NA,NA,NA,NA,NA,NA
"NA.143",NA,NA,NA,NA,NA,NA
"NA.144",NA,NA,NA,NA,NA,NA
"NA.145",NA,NA,NA,NA,NA,NA
"NA.146",NA,NA,NA,NA,NA,NA
"NA.147",NA,NA,NA,NA,NA,NA
"NA.148",NA,NA,NA,NA,NA,NA
"NA.149",NA,NA,NA,NA,NA,NA
"NA.150",NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA
"NA.152",NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA
"NA.154",NA,NA,NA,NA,NA,NA
"NA.155",NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA
"NA.157",NA,NA,NA,NA,NA,NA
"NA.158",NA,NA,NA,NA,NA,NA
"NA.159",NA,NA,NA,NA,NA,NA
"NA.160",NA,NA,NA,NA,NA,NA
"NA.161",NA,NA,NA,NA,NA,NA
"NA.162",NA,NA,NA,NA,NA,NA
"NA.163",NA,NA,NA,NA,NA,NA
"NA.164",NA,NA,NA,NA,NA,NA
"NA.165",NA,NA,NA,NA,NA,NA
"NA.166",NA,NA,NA,NA,NA,NA
"NA.167",NA,NA,NA,NA,NA,NA
"NA.168",NA,NA,NA,NA,NA,NA
"NA.169",NA,NA,NA,NA,NA,NA
"NA.170",NA,NA,NA,NA,NA,NA
"NA.171",NA,NA,NA,NA,NA,NA
"NA.172",NA,NA,NA,NA,NA,NA
"NA.173",NA,NA,NA,NA,NA,NA
"NA.174",NA,NA,NA,NA,NA,NA
"NA.175",NA,NA,NA,NA,NA,NA
"NA.176",NA,NA,NA,NA,NA,NA
"NA.177",NA,NA,NA,NA,NA,NA
"NA.178",NA,NA,NA,NA,NA,NA
"NA.179",NA,NA,NA,NA,NA,NA
"NA.180",NA,NA,NA,NA,NA,NA
"NA.181",NA,NA,NA,NA,NA,NA
"NA.182",NA,NA,NA,NA,NA,NA
"NA.183",NA,NA,NA,NA,NA,NA
"NA.184",NA,NA,NA,NA,NA,NA
"NA.185",NA,NA,NA,NA,NA,NA
"NA.186",NA,NA,NA,NA,NA,NA
"NA.187",NA,NA,NA,NA,NA,NA
"NA.188",NA,NA,NA,NA,NA,NA
"NA.189",NA,NA,NA,NA,NA,NA
"NA.190",NA,NA,NA,NA,NA,NA
"NA.191",NA,NA,NA,NA,NA,NA
"NA.192",NA,NA,NA,NA,NA,NA
"NA.193",NA,NA,NA,NA,NA,NA
"NA.194",NA,NA,NA,NA,NA,NA
"NA.195",NA,NA,NA,NA,NA,NA
"NA.196",NA,NA,NA,NA,NA,NA
"NA.197",NA,NA,NA,NA,NA,NA
"NA.198",NA,NA,NA,NA,NA,NA
"NA.199",NA,NA,NA,NA,NA,NA
"NA.200",NA,NA,NA,NA,NA,NA
"NA.201",NA,NA,NA,NA,NA,NA
"NA.202",NA,NA,NA,NA,NA,NA
"NA.203",NA,NA,NA,NA,NA,NA
"NA.204",NA,NA,NA,NA,NA,NA
"NA.205",NA,NA,NA,NA,NA,NA
"NA.206",NA,NA,NA,NA,NA,NA
"NA.207",NA,NA,NA,NA,NA,NA
"NA.208",NA,NA,NA,NA,NA,NA
"NA.209",NA,NA,NA,NA,NA,NA
"NA.210",NA,NA,NA,NA,NA,NA
"NA.211",NA,NA,NA,NA,NA,NA
"NA.212",NA,NA,NA,NA,NA,NA
"NA.213",NA,NA,NA,NA,NA,NA
"NA.214",NA,NA,NA,NA,NA,NA
"NA.215",NA,NA,NA,NA,NA,NA
"NA.216",NA,NA,NA,NA,NA,NA
"NA.217",NA,NA,NA,NA,NA,NA
"NA.218",NA,NA,NA,NA,NA,NA
"NA.219",NA,NA,NA,NA,NA,NA
"NA.220",NA,NA,NA,NA,NA,NA
"NA.221",NA,NA,NA,NA,NA,NA
"NA.222",NA,NA,NA,NA,NA,NA
"NA.223",NA,NA,NA,NA,NA,NA
"NA.224",NA,NA,NA,NA,NA,NA
"NA.225",NA,NA,NA,NA,NA,NA
"NA.226",NA,NA,NA,NA,NA,NA
"NA.227",NA,NA,NA,NA,NA,NA
"NA.228",NA,NA,NA,NA,NA,NA
"NA.229",NA,NA,NA,NA,NA,NA
"NA.230",NA,NA,NA,NA,NA,NA
"NA.231",NA,NA,NA,NA,NA,NA
"NA.232",NA,NA,NA,NA,NA,NA
"NA.233",NA,NA,NA,NA,NA,NA
"NA.234",NA,NA,NA,NA,NA,NA
"NA.235",NA,NA,NA,NA,NA,NA
"NA.236",NA,NA,NA,NA,NA,NA
"NA.237",NA,NA,NA,NA,NA,NA
"NA.238",NA,NA,NA,NA,NA,NA
"NA.239",NA,NA,NA,NA,NA,NA
"NA.240",NA,NA,NA,NA,NA,NA
"NA.241",NA,NA,NA,NA,NA,NA
"NA.242",NA,NA,NA,NA,NA,NA
"NA.243",NA,NA,NA,NA,NA,NA
"NA.244",NA,NA,NA,NA,NA,NA
"NA.245",NA,NA,NA,NA,NA,NA
"NA.246",NA,NA,NA,NA,NA,NA
"NA.247",NA,NA,NA,NA,NA,NA
"NA.248",NA,NA,NA,NA,NA,NA
"NA.249",NA,NA,NA,NA,NA,NA
